cod_prod,data_inicio,data_fim,preco
267153538600,2020-11-23,2021-08-10,481.99
267153538600,2021-08-11,2022-04-28,502.99
267153538600,2022-04-29,2023-01-14,509.99
267153538600,2023-01-15,2023-10-02,498.99
267153538600,2023-10-03,2024-06-13,498.99
228251936347,2005-02-02,2006-03-21,389.99
228251936347,2006-03-22,2007-05-08,394.99
228251936347,2007-05-09,2008-06-24,403.99
228251936347,2008-06-25,2009-08-11,409.99
228251936347,2009-08-12,2010-09-28,422.99
228251936347,2010-09-29,2011-11-15,417.99
228251936347,2011-11-16,2013-01-01,419.99
228251936347,2013-01-02,2014-02-18,433.99
228251936347,2014-02-19,2015-04-07,434.99
426586917448,2021-06-05,2021-11-09,260.99
426586917448,2021-11-10,2022-04-16,261.99
426586917448,2022-04-17,2022-09-21,258.99
426586917448,2022-09-22,2023-02-26,266.99
426586917448,2023-02-27,2023-08-03,279.99
426586917448,2023-08-04,2024-01-08,285.99
426586917448,2024-01-09,2024-06-13,290.99
117186355210,2000-08-20,2002-03-12,135.99
117186355210,2002-03-13,2003-10-03,134.99
117186355210,2003-10-04,2005-04-25,133.99
117186355210,2005-04-26,2006-11-16,139.99
117186355210,2006-11-17,2008-06-06,144.99
843507834729,2010-10-06,2012-06-21,133.99
843507834729,2012-06-22,2014-03-08,131.99
843507834729,2014-03-09,2015-11-23,128.99
843507834729,2015-11-24,2017-08-09,127.99
843507834729,2017-08-10,2019-04-26,127.99
843507834729,2019-04-27,2021-01-10,133.99
843507834729,2021-01-11,2022-09-27,138.99
843507834729,2022-09-28,2024-06-13,140.99
798625838862,2023-10-05,2023-10-23,412.99
798625838862,2023-10-24,2023-11-11,406.99
798625838862,2023-11-12,2023-11-30,417.99
798625838862,2023-12-01,2023-12-19,408.99
798625838862,2023-12-20,2024-01-07,419.99
798625838862,2024-01-08,2024-01-26,435.99
798625838862,2024-01-27,2024-02-14,434.99
798625838862,2024-02-15,2024-03-04,435.99
798625838862,2024-03-05,2024-03-23,438.99
798625838862,2024-03-24,2024-04-11,445.99
798625838862,2024-04-12,2024-04-30,435.99
798625838862,2024-05-01,2024-05-19,447.99
798625838862,2024-05-20,2024-06-07,462.99
798625838862,2024-06-08,2024-06-13,464.99
912806722690,2014-02-24,2014-05-18,262.99
912806722690,2014-05-19,2014-08-10,271.99
912806722690,2014-08-11,2014-11-02,276.99
912806722690,2014-11-03,2015-01-25,278.99
912806722690,2015-01-26,2015-04-19,274.99
912806722690,2015-04-20,2015-07-12,282.99
912806722690,2015-07-13,2015-10-04,278.99
912806722690,2015-10-05,2015-12-27,290.99
912806722690,2015-12-28,2016-03-20,292.99
912806722690,2016-03-21,2016-06-12,294.99
912806722690,2016-06-13,2016-09-04,287.99
912806722690,2016-09-05,2016-11-27,294.99
912806722690,2016-11-28,2017-02-10,297.99
963986891317,2013-08-10,2014-04-03,487.99
963986891317,2014-04-04,2014-11-26,496.99
963986891317,2014-11-27,2015-07-21,511.99
963986891317,2015-07-22,2016-03-14,499.99
963986891317,2016-03-15,2016-11-06,510.99
963986891317,2016-11-07,2017-07-01,504.99
963986891317,2017-07-02,2018-02-23,519.99
963986891317,2018-02-24,2018-10-18,511.99
963986891317,2018-10-19,2019-06-12,504.99
963986891317,2019-06-13,2020-02-04,528.99
963986891317,2020-02-05,2020-09-28,526.99
963986891317,2020-09-29,2021-05-23,544.99
963986891317,2021-05-24,2022-01-08,536.99
728519277293,2010-04-22,2010-11-16,57.99
728519277293,2010-11-17,2011-06-13,57.99
728519277293,2011-06-14,2012-01-08,59.99
728519277293,2012-01-09,2012-08-04,59.99
728519277293,2012-08-05,2013-03-01,59.99
728519277293,2013-03-02,2013-09-26,60.99
728519277293,2013-09-27,2014-04-23,60.99
728519277293,2014-04-24,2014-11-18,61.99
728519277293,2014-11-19,2015-06-15,61.99
728519277293,2015-06-16,2016-01-10,61.99
728519277293,2016-01-11,2016-08-06,61.99
728519277293,2016-08-07,2017-03-03,65.99
728519277293,2017-03-04,2017-09-28,68.99
728519277293,2017-09-29,2018-04-23,68.99
630692039998,2000-03-05,2002-08-08,214.99
630692039998,2002-08-09,2005-01-11,223.99
630692039998,2005-01-12,2007-06-17,221.99
630692039998,2007-06-18,2009-11-20,232.99
630692039998,2009-11-21,2012-04-25,230.99
630692039998,2012-04-26,2014-09-29,227.99
630692039998,2014-09-30,2017-03-04,233.99
630692039998,2017-03-05,2019-08-08,235.99
630692039998,2019-08-09,2022-01-11,236.99
630692039998,2022-01-12,2024-06-13,240.99
178978530116,2017-10-05,2018-05-15,294.99
178978530116,2018-05-16,2018-12-24,298.99
178978530116,2018-12-25,2019-08-04,303.99
178978530116,2019-08-05,2020-03-14,306.99
178978530116,2020-03-15,2020-10-23,307.99
178978530116,2020-10-24,2021-06-03,318.99
178978530116,2021-06-04,2022-01-12,325.99
178978530116,2022-01-13,2022-08-23,321.99
178978530116,2022-08-24,2023-04-03,330.99
178978530116,2023-04-04,2023-11-12,333.99
178978530116,2023-11-13,2024-06-13,340.99
234855095649,2000-03-05,2005-01-11,497.99
234855095649,2005-01-12,2009-11-20,491.99
234855095649,2009-11-21,2014-09-29,488.99
234855095649,2014-09-30,2019-08-08,495.99
234855095649,2019-08-09,2024-06-13,518.99
35172257501,2000-03-05,2001-12-19,391.99
35172257501,2001-12-20,2003-10-05,398.99
35172257501,2003-10-06,2005-07-21,410.99
35172257501,2005-07-22,2007-05-07,414.99
35172257501,2007-05-08,2009-02-20,417.99
35172257501,2009-02-21,2010-12-07,438.99
35172257501,2010-12-08,2012-09-22,433.99
35172257501,2012-09-23,2014-07-09,432.99
35172257501,2014-07-10,2016-04-24,439.99
35172257501,2016-04-25,2018-02-08,429.99
35172257501,2018-02-09,2019-11-20,450.99
59697315560,2007-08-14,2009-02-22,104.99
59697315560,2009-02-23,2010-09-04,107.99
59697315560,2010-09-05,2012-03-16,110.99
59697315560,2012-03-17,2013-09-26,114.99
59697315560,2013-09-27,2015-04-08,114.99
59697315560,2015-04-09,2016-10-18,119.99
59697315560,2016-10-19,2018-04-30,117.99
59697315560,2018-05-01,2019-11-10,120.99
59697315560,2019-11-11,2021-05-22,120.99
59697315560,2021-05-23,2022-12-02,124.99
59697315560,2022-12-03,2024-06-13,129.99
436285413493,2000-03-05,2003-02-12,400.99
436285413493,2003-02-13,2006-01-22,392.99
436285413493,2006-01-23,2009-01-01,397.99
436285413493,2009-01-02,2011-12-12,407.99
436285413493,2011-12-13,2014-11-19,415.99
779992520024,2000-03-05,2002-01-16,388.99
779992520024,2002-01-17,2003-11-30,394.99
779992520024,2003-12-01,2005-10-13,401.99
779992520024,2005-10-14,2007-08-27,400.99
779992520024,2007-08-28,2009-07-10,406.99
779992520024,2009-07-11,2011-05-24,412.99
779992520024,2011-05-25,2013-04-06,423.99
779992520024,2013-04-07,2015-02-18,436.99
779992520024,2015-02-19,2017-01-01,438.99
779992520024,2017-01-02,2018-11-15,444.99
779992520024,2018-11-16,2020-09-28,444.99
779992520024,2020-09-29,2022-08-12,463.99
779992520024,2022-08-13,2024-06-13,479.99
652858859486,2000-03-05,2001-10-07,266.99
652858859486,2001-10-08,2003-05-12,272.99
652858859486,2003-05-13,2004-12-14,281.99
652858859486,2004-12-15,2006-07-19,281.99
652858859486,2006-07-20,2008-02-21,279.99
652858859486,2008-02-22,2009-09-25,281.99
652858859486,2009-09-26,2011-04-30,294.99
652858859486,2011-05-01,2012-12-02,308.99
652858859486,2012-12-03,2014-07-07,301.99
652858859486,2014-07-08,2016-01-31,311.99
609848388761,2000-03-05,2000-11-05,494.99
609848388761,2000-11-06,2001-07-09,486.99
609848388761,2001-07-10,2002-03-12,489.99
609848388761,2002-03-13,2002-11-13,487.99
609848388761,2002-11-14,2003-07-17,501.99
609848388761,2003-07-18,2004-03-19,507.99
609848388761,2004-03-20,2004-11-20,517.99
609848388761,2004-11-21,2005-07-24,533.99
609848388761,2005-07-25,2006-03-27,550.99
609848388761,2006-03-28,2006-11-28,550.99
609848388761,2006-11-29,2007-08-01,550.99
609848388761,2007-08-02,2008-04-03,543.99
609848388761,2008-04-04,2008-11-29,550.99
263479264681,2000-03-05,2005-01-11,492.99
263479264681,2005-01-12,2009-11-20,491.99
263479264681,2009-11-21,2014-09-29,487.99
263479264681,2014-09-30,2019-08-08,505.99
263479264681,2019-08-09,2024-06-13,497.99
392844745705,2009-07-09,2010-06-08,74.99
392844745705,2010-06-09,2011-05-09,76.99
392844745705,2011-05-10,2012-04-08,79.99
392844745705,2012-04-09,2013-03-09,81.99
392844745705,2013-03-10,2014-02-07,80.99
392844745705,2014-02-08,2015-01-08,79.99
392844745705,2015-01-09,2015-12-09,79.99
392844745705,2015-12-10,2016-11-08,81.99
392844745705,2016-11-09,2017-10-09,80.99
392844745705,2017-10-10,2018-09-09,80.99
392844745705,2018-09-10,2019-08-10,82.99
392844745705,2019-08-11,2020-07-06,85.99
304016376563,2000-03-05,2005-01-11,347.99
304016376563,2005-01-12,2009-11-20,351.99
304016376563,2009-11-21,2014-09-29,360.99
304016376563,2014-09-30,2019-08-08,361.99
304016376563,2019-08-09,2024-06-13,360.99
326926569668,2000-03-05,2002-09-04,463.99
326926569668,2002-09-05,2005-03-06,483.99
326926569668,2005-03-07,2007-09-06,498.99
326926569668,2007-09-07,2010-03-08,523.99
326926569668,2010-03-09,2012-09-07,525.99
326926569668,2012-09-08,2015-03-09,521.99
770909530099,2000-03-05,2002-01-16,477.99
770909530099,2002-01-17,2003-11-30,483.99
770909530099,2003-12-01,2005-10-13,486.99
770909530099,2005-10-14,2007-08-27,485.99
770909530099,2007-08-28,2009-07-10,510.99
770909530099,2009-07-11,2011-05-24,501.99
770909530099,2011-05-25,2013-04-06,525.99
770909530099,2013-04-07,2015-02-18,532.99
770909530099,2015-02-19,2017-01-01,540.99
770909530099,2017-01-02,2018-11-15,548.99
770909530099,2018-11-16,2020-09-28,550.99
770909530099,2020-09-29,2022-08-12,550.99
770909530099,2022-08-13,2024-06-13,548.99
479135375084,2000-03-05,2003-05-25,269.99
479135375084,2003-05-26,2006-08-14,271.99
479135375084,2006-08-15,2009-11-03,273.99
479135375084,2009-11-04,2013-01-23,272.99
479135375084,2013-01-24,2016-04-14,286.99
479135375084,2016-04-15,2019-07-05,301.99
479135375084,2019-07-06,2022-09-19,301.99
284615400909,2000-05-13,2002-08-13,306.99
284615400909,2002-08-14,2004-11-13,305.99
284615400909,2004-11-14,2007-02-14,311.99
284615400909,2007-02-15,2009-05-17,320.99
284615400909,2009-05-18,2011-08-17,313.99
682030583618,2000-03-05,2003-03-18,150.99
682030583618,2003-03-19,2006-03-31,153.99
682030583618,2006-04-01,2009-04-13,150.99
682030583618,2009-04-14,2012-04-26,149.99
682030583618,2012-04-27,2015-05-10,151.99
682030583618,2015-05-11,2018-05-23,154.99
682030583618,2018-05-24,2021-06-05,157.99
682030583618,2021-06-06,2024-06-13,161.99
404371022744,2003-12-12,2005-07-24,470.99
404371022744,2005-07-25,2007-03-07,472.99
404371022744,2007-03-08,2008-10-18,482.99
404371022744,2008-10-19,2010-06-01,500.99
404371022744,2010-06-02,2012-01-13,495.99
404371022744,2012-01-14,2013-08-26,512.99
404371022744,2013-08-27,2015-04-09,511.99
404371022744,2015-04-10,2016-11-14,509.99
259574478191,2011-05-23,2012-04-27,101.99
259574478191,2012-04-28,2013-04-03,106.99
259574478191,2013-04-04,2014-03-10,104.99
259574478191,2014-03-11,2015-02-14,107.99
259574478191,2015-02-15,2016-01-21,109.99
259574478191,2016-01-22,2016-12-27,112.99
259574478191,2016-12-28,2017-12-03,111.99
259574478191,2017-12-04,2018-11-09,109.99
259574478191,2018-11-10,2019-10-16,108.99
259574478191,2019-10-17,2020-09-21,110.99
259574478191,2020-09-22,2021-08-28,115.99
259574478191,2021-08-29,2022-08-04,113.99
259574478191,2022-08-05,2023-07-11,113.99
259574478191,2023-07-12,2024-06-13,115.99
412249921228,2010-09-09,2011-11-18,142.99
412249921228,2011-11-19,2013-01-27,147.99
412249921228,2013-01-28,2014-04-08,151.99
412249921228,2014-04-09,2015-06-18,153.99
412249921228,2015-06-19,2016-08-27,152.99
412249921228,2016-08-28,2017-11-06,154.99
412249921228,2017-11-07,2019-01-16,161.99
412249921228,2019-01-17,2020-03-27,159.99
412249921228,2020-03-28,2021-06-06,159.99
412249921228,2021-06-07,2022-08-16,165.99
412249921228,2022-08-17,2023-10-26,172.99
822647684203,2000-03-05,2002-03-22,74.99
822647684203,2002-03-23,2004-04-08,73.99
822647684203,2004-04-09,2006-04-26,77.99
822647684203,2006-04-27,2008-05-13,78.99
822647684203,2008-05-14,2010-05-31,80.99
822647684203,2010-06-01,2012-06-17,81.99
822647684203,2012-06-18,2014-07-05,81.99
822647684203,2014-07-06,2016-07-22,80.99
822647684203,2016-07-23,2018-08-09,81.99
822647684203,2018-08-10,2020-08-23,83.99
242378108838,2013-02-08,2015-05-17,475.99
242378108838,2015-05-18,2017-08-23,467.99
242378108838,2017-08-24,2019-11-30,464.99
242378108838,2019-12-01,2022-03-08,481.99
242378108838,2022-03-09,2024-06-13,500.99
988516306543,2007-12-26,2009-08-18,198.99
988516306543,2009-08-19,2011-04-12,203.99
988516306543,2011-04-13,2012-12-04,199.99
988516306543,2012-12-05,2014-07-29,206.99
988516306543,2014-07-30,2016-03-22,209.99
988516306543,2016-03-23,2017-11-14,216.99
988516306543,2017-11-15,2019-07-09,218.99
988516306543,2019-07-10,2021-03-02,216.99
988516306543,2021-03-03,2022-10-25,220.99
988516306543,2022-10-26,2024-06-13,222.99
635498338153,2017-02-07,2017-11-02,322.99
635498338153,2017-11-03,2018-07-29,323.99
635498338153,2018-07-30,2019-04-24,331.99
635498338153,2019-04-25,2020-01-18,339.99
635498338153,2020-01-19,2020-10-13,338.99
635498338153,2020-10-14,2021-07-09,341.99
635498338153,2021-07-10,2022-04-04,355.99
635498338153,2022-04-05,2022-12-29,351.99
635498338153,2022-12-30,2023-09-24,368.99
635498338153,2023-09-25,2024-06-13,365.99
834550128200,2016-04-10,2017-02-02,145.99
834550128200,2017-02-03,2017-11-28,145.99
834550128200,2017-11-29,2018-09-23,145.99
834550128200,2018-09-24,2019-07-19,146.99
834550128200,2019-07-20,2020-05-13,149.99
834550128200,2020-05-14,2021-03-08,155.99
834550128200,2021-03-09,2022-01-01,156.99
834550128200,2022-01-02,2022-10-27,160.99
834550128200,2022-10-28,2023-08-22,162.99
834550128200,2023-08-23,2024-06-13,170.99
254151852548,2004-10-15,2005-04-29,209.99
254151852548,2005-04-30,2005-11-12,213.99
254151852548,2005-11-13,2006-05-28,217.99
254151852548,2006-05-29,2006-12-11,227.99
254151852548,2006-12-12,2007-06-26,226.99
254151852548,2007-06-27,2008-01-09,235.99
254151852548,2008-01-10,2008-07-24,246.99
254151852548,2008-07-25,2009-02-06,245.99
254151852548,2009-02-07,2009-08-22,245.99
254151852548,2009-08-23,2010-03-07,241.99
254151852548,2010-03-08,2010-09-20,252.99
254151852548,2010-09-21,2011-04-05,256.99
254151852548,2011-04-06,2011-10-19,266.99
254151852548,2011-10-20,2012-04-29,276.99
397328082444,2018-11-27,2019-09-12,389.99
397328082444,2019-09-13,2020-06-28,404.99
397328082444,2020-06-29,2021-04-14,407.99
397328082444,2021-04-15,2022-01-29,427.99
397328082444,2022-01-30,2022-11-15,426.99
397328082444,2022-11-16,2023-09-01,442.99
397328082444,2023-09-02,2024-06-13,435.99
410340169266,2002-05-06,2004-08-09,426.99
410340169266,2004-08-10,2006-11-14,425.99
410340169266,2006-11-15,2009-02-18,444.99
410340169266,2009-02-19,2011-05-26,455.99
410340169266,2011-05-27,2013-08-30,476.99
410340169266,2013-08-31,2015-12-05,470.99
410340169266,2015-12-06,2018-03-11,476.99
410340169266,2018-03-12,2020-06-15,474.99
410340169266,2020-06-16,2022-09-20,498.99
393770943487,2006-01-15,2007-04-23,54.99
393770943487,2007-04-24,2008-07-30,56.99
393770943487,2008-07-31,2009-11-06,57.99
393770943487,2009-11-07,2011-02-13,57.99
393770943487,2011-02-14,2012-05-22,60.99
393770943487,2012-05-23,2013-08-29,60.99
393770943487,2013-08-30,2014-12-06,59.99
393770943487,2014-12-07,2016-03-14,59.99
393770943487,2016-03-15,2017-06-21,59.99
393770943487,2017-06-22,2018-09-24,59.99
279257544142,2017-11-18,2018-09-13,9.99
279257544142,2018-09-14,2019-07-10,10.99
279257544142,2019-07-11,2020-05-05,11.99
279257544142,2020-05-06,2021-03-01,12.99
279257544142,2021-03-02,2021-12-26,13.99
279257544142,2021-12-27,2022-10-22,14.99
279257544142,2022-10-23,2023-08-18,15.99
279257544142,2023-08-19,2024-06-13,16.99
705779663936,2021-01-30,2021-06-15,9.99
705779663936,2021-06-16,2021-10-30,10.99
705779663936,2021-10-31,2022-03-16,11.99
705779663936,2022-03-17,2022-07-31,12.99
705779663936,2022-08-01,2022-12-15,13.99
705779663936,2022-12-16,2023-05-01,14.99
705779663936,2023-05-02,2023-09-15,14.99
705779663936,2023-09-16,2024-01-30,15.99
705779663936,2024-01-31,2024-06-13,15.99
633993198487,2000-03-05,2001-10-17,21.99
633993198487,2001-10-18,2003-06-01,22.99
633993198487,2003-06-02,2005-01-13,23.99
633993198487,2005-01-14,2006-08-28,24.99
633993198487,2006-08-29,2008-04-11,24.99
633993198487,2008-04-12,2009-11-24,25.99
633993198487,2009-11-25,2011-07-09,25.99
633993198487,2011-07-10,2013-02-20,26.99
633993198487,2013-02-21,2014-10-05,27.99
633993198487,2014-10-06,2016-05-19,27.99
633993198487,2016-05-20,2018-01-01,27.99
633993198487,2018-01-02,2019-08-16,28.99
633993198487,2019-08-17,2021-03-30,30.99
633993198487,2021-03-31,2022-11-10,31.99
253007396922,2009-12-07,2010-05-02,37.99
253007396922,2010-05-03,2010-09-26,39.99
253007396922,2010-09-27,2011-02-20,40.99
253007396922,2011-02-21,2011-07-17,41.99
253007396922,2011-07-18,2011-12-11,43.99
253007396922,2011-12-12,2012-05-06,44.99
253007396922,2012-05-07,2012-09-30,44.99
253007396922,2012-10-01,2013-02-18,44.99
571709486537,2003-01-07,2005-07-11,24.99
571709486537,2005-07-12,2008-01-14,25.99
571709486537,2008-01-15,2010-07-19,26.99
571709486537,2010-07-20,2013-01-21,28.99
571709486537,2013-01-22,2015-07-25,28.99
997027860925,2000-03-05,2002-02-26,29.99
997027860925,2002-02-27,2004-02-20,30.99
997027860925,2004-02-21,2006-02-13,30.99
997027860925,2006-02-14,2008-02-07,30.99
997027860925,2008-02-08,2010-01-31,32.99
997027860925,2010-02-01,2012-01-25,34.99
997027860925,2012-01-26,2014-01-18,36.99
997027860925,2014-01-19,2016-01-12,36.99
997027860925,2016-01-13,2018-01-05,38.99
997027860925,2018-01-06,2019-12-30,39.99
997027860925,2019-12-31,2021-12-23,40.99
997027860925,2021-12-24,2023-12-06,40.99
393765668043,2008-08-21,2010-03-21,28.99
393765668043,2010-03-22,2011-10-20,29.99
393765668043,2011-10-21,2013-05-20,30.99
393765668043,2013-05-21,2014-12-19,31.99
393765668043,2014-12-20,2016-07-19,32.99
393765668043,2016-07-20,2018-02-17,34.99
393765668043,2018-02-18,2019-09-18,36.99
393765668043,2019-09-19,2021-04-18,37.99
393765668043,2021-04-19,2022-11-17,37.99
393765668043,2022-11-18,2024-06-13,37.99
715775125765,2012-12-11,2013-10-07,46.99
715775125765,2013-10-08,2014-08-04,46.99
715775125765,2014-08-05,2015-06-01,46.99
715775125765,2015-06-02,2016-03-28,46.99
715775125765,2016-03-29,2017-01-23,48.99
715775125765,2017-01-24,2017-11-20,50.99
715775125765,2017-11-21,2018-09-17,49.99
715775125765,2018-09-18,2019-07-15,51.99
715775125765,2019-07-16,2020-05-11,54.99
715775125765,2020-05-12,2021-03-08,57.99
715775125765,2021-03-09,2022-01-03,60.99
715775125765,2022-01-04,2022-10-31,59.99
715775125765,2022-11-01,2023-08-28,62.99
715775125765,2023-08-29,2024-06-13,64.99
8311607185,2008-08-30,2010-02-22,28.99
8311607185,2010-02-23,2011-08-18,30.99
8311607185,2011-08-19,2013-02-10,30.99
8311607185,2013-02-11,2014-08-06,31.99
8311607185,2014-08-07,2016-01-30,31.99
8311607185,2016-01-31,2017-07-25,33.99
8311607185,2017-07-26,2019-01-18,34.99
8311607185,2019-01-19,2020-07-13,35.99
8311607185,2020-07-14,2022-01-05,36.99
694759368582,2018-06-04,2018-11-24,43.99
694759368582,2018-11-25,2019-05-17,45.99
694759368582,2019-05-18,2019-11-07,46.99
694759368582,2019-11-08,2020-04-29,49.99
694759368582,2020-04-30,2020-10-20,49.99
952663053384,2000-03-05,2003-03-08,40.99
952663053384,2003-03-09,2006-03-11,42.99
952663053384,2006-03-12,2009-03-14,43.99
952663053384,2009-03-15,2012-03-17,45.99
952663053384,2012-03-18,2015-03-21,47.99
952663053384,2015-03-22,2018-03-24,50.99
714736797348,2016-11-29,2017-06-28,37.99
714736797348,2017-06-29,2018-01-26,37.99
714736797348,2018-01-27,2018-08-26,39.99
714736797348,2018-08-27,2019-03-26,40.99
714736797348,2019-03-27,2019-10-24,42.99
714736797348,2019-10-25,2020-05-23,42.99
714736797348,2020-05-24,2020-12-21,42.99
714736797348,2020-12-22,2021-07-21,44.99
714736797348,2021-07-22,2022-02-18,46.99
714736797348,2022-02-19,2022-09-18,47.99
714736797348,2022-09-19,2023-04-18,47.99
714736797348,2023-04-19,2023-11-16,48.99
714736797348,2023-11-17,2024-06-13,48.99
592066941255,2001-08-28,2002-12-02,19.99
592066941255,2002-12-03,2004-03-08,19.99
592066941255,2004-03-09,2005-06-13,20.99
592066941255,2005-06-14,2006-09-18,21.99
592066941255,2006-09-19,2007-12-24,22.99
592066941255,2007-12-25,2009-03-30,24.99
592066941255,2009-03-31,2010-07-05,24.99
592066941255,2010-07-06,2011-10-07,25.99
